customer_id,name,email,city,signup_channel,signup_date,age,gender,recency,frequency,monetary,RFM_score,rfm_segment,cluster,segment_label
4907,customer_3906,customer3906.gmail.com,Hyderabad,Paid Social,2022-12-29,52,M,340.0,3.0,1040.3000000000002,11.0,Loyal Customers,4.0,Potential
4908,customer_3907,customer3907.gmail.com,Bengaluru,Email,2023-11-25,24,M,411.0,1.0,350.42,5.0,Hibernating,1.0,At-Risk
4909,customer_3908,customer3908.gmail.com,Chennai,Paid Social,2023-05-21,35,F,237.0,4.0,916.7,12.0,Loyal Customers,3.0,Loyal
4910,customer_3909,customer3909.gmail.com,Bengaluru,Organic,2023-05-19,44,F,272.0,2.0,1181.08,10.0,Loyal Customers,4.0,Potential
4911,customer_3910,customer3910.gmail.com,Hyderabad,Paid Social,2024-02-14,43,M,85.0,1.0,909.34,10.0,New Customers,1.0,At-Risk
4912,customer_3911,customer3911.gmail.com,Mumbai,Organic,2023-08-31,32,M,480.0,3.0,571.6,9.0,At-Risk,4.0,Potential
4913,customer_3912,customer3912.gmail.com,Mumbai,Email,2023-08-18,52,M,175.0,3.0,995.91,12.0,champions,3.0,Loyal
4914,customer_3913,customer3913.gmail.com,Mumbai,Google Search,2023-07-06,36,F,99.0,3.0,1699.22,13.0,champions,3.0,Loyal
4915,customer_3914,customer3914.gmail.com,Delhi,Email,2022-07-16,23,M,,,,,,,No Purchase
4916,customer_3915,customer3915.gmail.com,Hyderabad,SMS,2024-03-18,60,F,798.0,2.0,842.8699999999999,7.0,Cannot Lose Them,2.0,Lost
4917,customer_3916,customer3916.gmail.com,Delhi,Organic,2022-04-04,55,M,41.0,5.0,1199.18,14.0,champions,3.0,Loyal
4918,customer_3917,customer3917.gmail.com,Delhi,Paid Social,2024-04-06,59,M,183.0,2.0,522.69,9.0,Loyal Customers,1.0,At-Risk
4919,customer_3918,customer3918.gmail.com,Hyderabad,Paid Social,2022-11-02,45,M,168.0,2.0,975.61,11.0,Loyal Customers,1.0,At-Risk
4920,customer_3919,customer3919.gmail.com,Delhi,Organic,2022-01-11,64,M,130.0,3.0,2167.33,13.0,champions,0.0,High Value
4921,customer_3920,customer3920.gmail.com,Delhi,SMS,2024-08-13,21,M,568.0,4.0,994.48,11.0,At-Risk,4.0,Potential
4922,customer_3921,customer3921.gmail.com,Chennai,Organic,2023-01-29,53,F,,,,,,,No Purchase
4923,customer_3922,customer3922.gmail.com,Pune,Paid Social,2022-05-28,58,M,358.0,2.0,535.04,8.0,Loyal Customers,1.0,At-Risk
4924,customer_3923,customer3923.gmail.com,Hyderabad,Google Search,2023-02-18,32,M,346.0,2.0,542.23,8.0,Loyal Customers,1.0,At-Risk
4925,customer_3924,customer3924.gmail.com,Bengaluru,SMS,2022-06-12,22,F,561.0,3.0,413.06,8.0,At-Risk,4.0,Potential
4926,customer_3925,customer3925.gmail.com,Bengaluru,Paid Social,2024-01-06,26,M,303.0,2.0,122.44,7.0,Loyal Customers,1.0,At-Risk
4927,customer_3926,customer3926.gmail.com,Mumbai,Email,2023-07-25,41,M,39.0,3.0,1823.96,14.0,champions,3.0,Loyal
4928,customer_3927,customer3927.gmail.com,Mumbai,SMS,2024-12-10,27,M,,,,,,,No Purchase
4929,customer_3928,customer3928.gmail.com,Bengaluru,Organic,2024-02-19,51,Others,,,,,,,No Purchase
4930,customer_3929,customer3929.gmail.com,Mumbai,Email,2022-02-15,55,F,29.0,6.0,2117.41,15.0,champions,0.0,High Value
4931,customer_3930,customer3930.gmail.com,Delhi,Google Search,2022-12-31,27,M,111.0,2.0,1821.04,12.0,Loyal Customers,3.0,Loyal
4932,customer_3931,customer3931.gmail.com,Chennai,Google Search,2023-01-30,47,M,496.0,1.0,202.69,4.0,Hibernating,2.0,Lost
4933,customer_3932,customer3932.gmail.com,Bengaluru,Organic,2023-09-02,64,F,68.0,1.0,208.94,7.0,New Customers,1.0,At-Risk
4934,customer_3933,customer3933.gmail.com,Bengaluru,Organic,2024-11-04,34,M,234.0,1.0,289.76,5.0,Hibernating,1.0,At-Risk
4935,customer_3934,customer3934.gmail.com,Chennai,Email,2024-07-24,19,M,,,,,,,No Purchase
4936,customer_3935,customer3935.gmail.com,Mumbai,Paid Social,2024-11-08,63,M,567.0,2.0,578.53,8.0,At-Risk,4.0,Potential
4937,customer_3936,customer3936.gmail.com,Mumbai,SMS,2023-03-13,42,F,1068.0,1.0,53.1,3.0,Lost,2.0,Lost
4938,customer_3937,customer3937.gmail.com,Delhi,SMS,2023-10-12,49,F,102.0,2.0,338.87,9.0,Loyal Customers,1.0,At-Risk
4939,customer_3938,customer3938.gmail.com,Chennai,Email,2024-07-06,48,F,280.0,3.0,643.29,10.0,Loyal Customers,3.0,Loyal
4940,customer_3939,customer3939.gmail.com,Delhi,Organic,2022-01-01,21,F,142.0,2.0,480.44,9.0,Loyal Customers,1.0,At-Risk
4941,customer_3940,customer3940.gmail.com,Pune,Organic,2022-04-17,23,F,202.0,4.0,737.1600000000001,12.0,Loyal Customers,3.0,Loyal
4942,customer_3941,customer3941.gmail.com,Bengaluru,Paid Social,2023-06-29,55,F,221.0,1.0,50.7,5.0,Hibernating,1.0,At-Risk
4943,customer_3942,customer3942.gmail.com,Delhi,Google Search,2022-07-10,47,M,222.0,2.0,315.08,7.0,Loyal Customers,1.0,At-Risk
4944,customer_3943,customer3943.gmail.com,Delhi,Google Search,2022-05-22,64,M,69.0,4.0,1899.49,15.0,champions,0.0,High Value
4945,customer_3944,customer3944.gmail.com,Delhi,Email,2023-04-15,50,M,231.0,4.0,911.39,12.0,Loyal Customers,3.0,Loyal
4946,customer_3945,customer3945.gmail.com,Delhi,Email,2023-11-03,51,M,117.0,1.0,1126.26,9.0,New Customers,1.0,At-Risk
4947,customer_3946,customer3946.gmail.com,Bengaluru,Google Search,2024-10-31,26,M,516.0,2.0,603.72,8.0,At-Risk,4.0,Potential
4948,customer_3947,customer3947.gmail.com,Mumbai,Paid Social,2024-06-04,21,F,405.0,1.0,259.76,4.0,Hibernating,1.0,At-Risk
4949,customer_3948,customer3948.gmail.com,Mumbai,Paid Social,2023-05-01,41,M,,,,,,,No Purchase
4950,customer_3949,customer3949.gmail.com,Hyderabad,Email,2024-06-01,32,M,567.0,1.0,63.71,4.0,Hibernating,2.0,Lost
4951,customer_3950,customer3950.gmail.com,Mumbai,SMS,2022-04-26,50,Others,162.0,3.0,798.77,11.0,Loyal Customers,3.0,Loyal
4952,customer_3951,customer3951.gmail.com,Mumbai,SMS,2023-07-31,37,F,28.0,4.0,1755.29,15.0,champions,3.0,Loyal
4953,customer_3952,customer3952.gmail.com,Hyderabad,Google Search,2024-01-13,32,M,286.0,4.0,1207.4,12.0,Loyal Customers,3.0,Loyal
4954,customer_3953,customer3953.gmail.com,Pune,Organic,2023-08-29,57,M,328.0,2.0,623.22,9.0,Loyal Customers,1.0,At-Risk
4955,customer_3954,customer3954.gmail.com,Pune,Organic,2024-07-18,37,F,648.0,1.0,71.89,3.0,Lost,2.0,Lost
4956,customer_3955,customer3955.gmail.com,Chennai,SMS,2023-08-30,32,F,,,,,,,No Purchase
4957,customer_3956,customer3956.gmail.com,Chennai,Paid Social,2023-02-27,32,M,667.0,1.0,829.13,5.0,Lost,2.0,Lost
4958,customer_3957,customer3957.gmail.com,Hyderabad,Google Search,2023-09-10,23,F,415.0,2.0,837.2,8.0,At-Risk,4.0,Potential
4959,customer_3958,customer3958.gmail.com,Hyderabad,Email,2023-05-07,49,M,,,,,,,No Purchase
4960,customer_3959,customer3959.gmail.com,Bengaluru,Organic,2023-09-23,33,F,,,,,,,No Purchase
4961,customer_3960,customer3960.gmail.com,Hyderabad,SMS,2022-04-22,18,F,288.0,1.0,457.91,6.0,Hibernating,1.0,At-Risk
4962,customer_3961,customer3961.gmail.com,Bengaluru,Organic,2022-02-04,33,M,583.0,1.0,195.3,4.0,Hibernating,2.0,Lost
4963,customer_3962,customer3962.gmail.com,Pune,Paid Social,2023-10-27,53,F,7.0,4.0,1255.44,14.0,champions,3.0,Loyal
4964,customer_3963,customer3963.gmail.com,Bengaluru,Paid Social,2022-11-05,26,M,,,,,,,No Purchase
4965,customer_3964,customer3964.gmail.com,Mumbai,Organic,2024-11-18,34,F,,,,,,,No Purchase
4966,customer_3965,customer3965.gmail.com,Mumbai,Paid Social,2023-11-24,55,F,704.0,3.0,811.24,8.0,Cannot Lose Them,4.0,Potential
4967,customer_3966,customer3966.gmail.com,Hyderabad,Email,2023-01-08,48,M,283.0,2.0,1236.37,10.0,Loyal Customers,4.0,Potential
4968,customer_3967,customer3967.gmail.com,Pune,Email,2022-10-04,61,M,254.0,5.0,973.44,12.0,Loyal Customers,3.0,Loyal
4969,customer_3968,customer3968.gmail.com,Chennai,SMS,2022-03-22,57,M,162.0,7.0,2443.71,14.0,champions,0.0,High Value
4970,customer_3969,customer3969.gmail.com,Hyderabad,Google Search,2022-09-09,27,F,60.0,3.0,950.02,13.0,champions,3.0,Loyal
4971,customer_3970,customer3970.gmail.com,Pune,Paid Social,2023-06-06,58,F,766.0,2.0,449.4500000000001,6.0,Hibernating,2.0,Lost
4972,customer_3971,customer3971.gmail.com,Bengaluru,Google Search,2022-11-26,25,F,107.0,3.0,820.49,11.0,Loyal Customers,3.0,Loyal
4973,customer_3972,customer3972.gmail.com,Mumbai,Organic,2024-02-08,44,M,576.0,2.0,225.0,6.0,At-Risk,2.0,Lost
4974,customer_3973,customer3973.gmail.com,Delhi,SMS,2024-11-01,47,M,399.0,4.0,959.77,11.0,At-Risk,3.0,Loyal
4975,customer_3974,customer3974.gmail.com,Delhi,Paid Social,2024-09-01,35,M,43.0,4.0,697.89,13.0,Loyal Customers,3.0,Loyal
4976,customer_3975,customer3975.gmail.com,Bengaluru,Email,2023-02-03,38,F,,,,,,,No Purchase
4977,customer_3976,customer3976.gmail.com,Delhi,Organic,2022-12-19,25,M,281.0,3.0,917.12,11.0,Loyal Customers,3.0,Loyal
4978,customer_3977,customer3977.gmail.com,Pune,Email,2024-04-17,34,F,,,,,,,No Purchase
4979,customer_3978,customer3978.gmail.com,Bengaluru,Organic,2022-01-30,59,F,854.0,1.0,279.66,3.0,Lost,2.0,Lost
4980,customer_3979,customer3979.gmail.com,Delhi,Email,2022-04-16,33,M,375.0,5.0,2915.76,12.0,At-Risk,0.0,High Value
4981,customer_3980,customer3980.gmail.com,Delhi,Email,2022-09-30,56,M,,,,,,,No Purchase
4982,customer_3981,customer3981.gmail.com,Mumbai,SMS,2022-08-13,46,F,693.0,2.0,782.87,7.0,Cannot Lose Them,2.0,Lost
4983,customer_3982,customer3982.gmail.com,Pune,SMS,2023-03-09,43,M,87.0,3.0,1174.05,13.0,champions,3.0,Loyal
4984,customer_3983,customer3983.gmail.com,Delhi,Paid Social,2023-10-30,31,F,441.0,2.0,678.08,8.0,At-Risk,4.0,Potential
4985,customer_3984,customer3984.gmail.com,Chennai,Email,2023-12-22,50,F,761.0,1.0,742.2,5.0,Lost,2.0,Lost
4986,customer_3985,customer3985.gmail.com,Mumbai,Google Search,2022-01-14,56,F,75.0,5.0,1369.4,15.0,champions,3.0,Loyal
4987,customer_3986,customer3986.gmail.com,Mumbai,Organic,2023-08-24,39,M,570.0,2.0,1264.48,9.0,At-Risk,4.0,Potential
4988,customer_3987,customer3987.gmail.com,Delhi,Paid Social,2022-07-17,21,M,411.0,5.0,1850.56,12.0,At-Risk,0.0,High Value
4989,customer_3988,customer3988.gmail.com,Hyderabad,SMS,2023-05-18,42,Others,619.0,1.0,264.69,3.0,Lost,2.0,Lost
4990,customer_3989,customer3989.gmail.com,Chennai,Organic,2022-11-20,49,M,333.0,2.0,304.04,7.0,Loyal Customers,1.0,At-Risk
4991,customer_3990,customer3990.gmail.com,Chennai,Organic,2023-09-23,48,M,83.0,3.0,739.92,12.0,Loyal Customers,3.0,Loyal
4992,customer_3991,customer3991.gmail.com,Delhi,SMS,2022-11-12,47,M,701.0,1.0,320.71,4.0,Lost,2.0,Lost
4993,customer_3992,customer3992.gmail.com,Mumbai,Paid Social,2022-11-20,37,F,176.0,1.0,586.34,9.0,New Customers,1.0,At-Risk
4994,customer_3993,customer3993.gmail.com,Mumbai,Google Search,2024-01-13,51,M,956.0,1.0,331.31,5.0,Hibernating,2.0,Lost
4995,customer_3994,customer3994.gmail.com,Delhi,Google Search,2022-04-09,21,M,405.0,1.0,124.7,5.0,At-Risk,1.0,At-Risk
4996,customer_3995,customer3995.gmail.com,Hyderabad,SMS,2023-09-27,53,M,51.0,4.0,2227.77,15.0,champions,0.0,High Value
4997,customer_3996,customer3996.gmail.com,Bengaluru,Organic,2023-08-09,26,F,4.0,2.0,596.3,11.0,Loyal Customers,1.0,At-Risk
4998,customer_3997,customer3997.gmail.com,Hyderabad,SMS,2023-12-10,56,F,147.0,1.0,199.75,7.0,New Customers,1.0,At-Risk
4999,customer_3998,customer3998.gmail.com,Hyderabad,Organic,2023-08-13,49,M,582.0,2.0,886.78,9.0,At-Risk,4.0,Potential
5000,customer_3999,customer3999.gmail.com,Hyderabad,Email,2024-10-22,44,F,72.0,3.0,990.73,13.0,champions,3.0,Loyal
5001,customer_4000,customer4000.gmail.com,Chennai,Organic,2023-05-25,22,M,692.0,3.0,717.3,8.0,Cannot Lose Them,4.0,Potential
5002,customer_4001,customer4001.gmail.com,Delhi,Email,2022-03-20,49,M,76.0,3.0,1945.09,14.0,champions,3.0,Loyal
5003,customer_4002,customer4002.gmail.com,Bengaluru,Organic,2023-08-08,45,M,111.0,2.0,455.81,9.0,Loyal Customers,1.0,At-Risk
5004,customer_4003,customer4003.gmail.com,Hyderabad,Email,2023-06-27,61,M,120.0,1.0,186.04,7.0,New Customers,1.0,At-Risk
5005,customer_4004,customer4004.gmail.com,Hyderabad,Paid Social,2022-11-08,37,F,29.0,2.0,450.3,10.0,Loyal Customers,1.0,At-Risk
5006,customer_4005,customer4005.gmail.com,Pune,Google Search,2022-03-03,63,M,188.0,3.0,878.32,11.0,Loyal Customers,3.0,Loyal
5007,customer_4006,customer4006.gmail.com,Hyderabad,Email,2022-04-12,53,M,626.0,2.0,643.51,7.0,Cannot Lose Them,4.0,Potential
5008,customer_4007,customer4007.gmail.com,Pune,Organic,2024-11-11,39,F,54.0,4.0,1369.78,15.0,champions,3.0,Loyal
5009,customer_4008,customer4008.gmail.com,Bengaluru,Email,2022-09-25,53,M,75.0,3.0,1087.61,13.0,champions,3.0,Loyal
5010,customer_4009,customer4009.gmail.com,Hyderabad,Organic,2023-03-08,55,F,,,,,,,No Purchase
5011,customer_4010,customer4010.gmail.com,Mumbai,Google Search,2023-04-01,43,F,473.0,2.0,419.86,7.0,At-Risk,1.0,At-Risk
5012,customer_4011,customer4011.gmail.com,Delhi,Paid Social,2022-05-03,22,M,89.0,6.0,2646.96,15.0,champions,0.0,High Value
5013,customer_4012,customer4012.gmail.com,Mumbai,Email,2022-02-11,37,F,361.0,5.0,1397.76,12.0,At-Risk,3.0,Loyal
5014,customer_4013,customer4013.gmail.com,Chennai,Organic,2023-09-30,21,F,251.0,3.0,1001.94,11.0,Loyal Customers,3.0,Loyal
5015,customer_4014,customer4014.gmail.com,Chennai,Google Search,2022-11-07,37,M,680.0,2.0,933.6,8.0,Cannot Lose Them,4.0,Potential
5016,customer_4015,customer4015.gmail.com,Chennai,SMS,2022-12-02,42,F,342.0,3.0,1078.99,11.0,Loyal Customers,4.0,Potential
5017,customer_4016,customer4016.gmail.com,Hyderabad,SMS,2023-08-16,48,F,598.0,3.0,364.73,7.0,Hibernating,4.0,Potential
5018,customer_4017,customer4017.gmail.com,Hyderabad,Email,2024-07-10,58,F,26.0,1.0,127.45,8.0,New Customers,1.0,At-Risk
5019,customer_4018,customer4018.gmail.com,Pune,Google Search,2022-04-24,28,M,60.0,5.0,1673.11,15.0,champions,0.0,High Value
5020,customer_4019,customer4019.gmail.com,Bengaluru,Email,2023-07-18,29,M,316.0,4.0,1528.53,13.0,Loyal Customers,3.0,Loyal
5021,customer_4020,customer4020.gmail.com,Mumbai,Organic,2022-02-27,27,M,182.0,2.0,247.37,8.0,Loyal Customers,1.0,At-Risk
5022,customer_4021,customer4021.gmail.com,Hyderabad,Organic,2023-03-17,37,F,138.0,3.0,841.5699999999999,11.0,Loyal Customers,3.0,Loyal
5023,customer_4022,customer4022.gmail.com,Delhi,SMS,2024-03-12,53,M,861.0,2.0,1098.56,8.0,Cannot Lose Them,2.0,Lost
5024,customer_4023,customer4023.gmail.com,Delhi,Organic,2022-12-05,42,M,153.0,2.0,354.33,9.0,Loyal Customers,1.0,At-Risk
5025,customer_4024,customer4024.gmail.com,Bengaluru,Organic,2024-01-29,45,F,365.0,1.0,399.03,6.0,At-Risk,1.0,At-Risk
5026,customer_4025,customer4025.gmail.com,Chennai,Email,2024-01-22,50,F,202.0,2.0,83.46,8.0,Loyal Customers,1.0,At-Risk
5027,customer_4026,customer4026.gmail.com,Mumbai,SMS,2024-05-20,48,M,102.0,4.0,850.64,12.0,Loyal Customers,3.0,Loyal
5028,customer_4027,customer4027.gmail.com,Pune,Paid Social,2023-09-14,26,M,26.0,4.0,877.45,13.0,Loyal Customers,3.0,Loyal
5029,customer_4028,customer4028.gmail.com,Pune,Organic,2022-09-25,34,F,105.0,7.0,2966.25,14.0,champions,0.0,High Value
5030,customer_4029,customer4029.gmail.com,Chennai,SMS,2024-02-03,29,M,271.0,6.0,1508.59,13.0,Loyal Customers,0.0,High Value
5031,customer_4030,customer4030.gmail.com,Pune,Paid Social,2024-10-13,52,M,186.0,2.0,363.74,9.0,Loyal Customers,1.0,At-Risk
5032,customer_4031,customer4031.gmail.com,Chennai,Paid Social,2023-04-02,48,M,671.0,1.0,157.4,4.0,Hibernating,2.0,Lost
5033,customer_4032,customer4032.gmail.com,Pune,SMS,2023-09-10,36,F,,,,,,,No Purchase
5034,customer_4033,customer4033.gmail.com,Delhi,Email,2022-10-05,18,M,20.0,6.0,2648.28,15.0,champions,0.0,High Value
5035,customer_4034,customer4034.gmail.com,Delhi,SMS,2023-04-17,64,M,515.0,3.0,875.13,9.0,At-Risk,4.0,Potential
5036,customer_4035,customer4035.gmail.com,Hyderabad,Paid Social,2022-06-28,29,M,16.0,5.0,1237.26,14.0,champions,3.0,Loyal
5037,customer_4036,customer4036.gmail.com,Hyderabad,Paid Social,2022-04-01,45,M,7.0,5.0,975.74,14.0,champions,3.0,Loyal
5038,customer_4037,customer4037.gmail.com,Chennai,Paid Social,2023-02-05,61,M,63.0,3.0,1118.9299999999998,13.0,champions,3.0,Loyal
5039,customer_4038,customer4038.gmail.com,Mumbai,SMS,2023-11-30,61,M,252.0,2.0,143.31,7.0,Loyal Customers,1.0,At-Risk
5040,customer_4039,customer4039.gmail.com,Mumbai,Organic,2023-03-04,30,F,568.0,2.0,639.87,8.0,At-Risk,4.0,Potential
5041,customer_4040,customer4040.gmail.com,Bengaluru,Paid Social,2023-05-08,20,Others,157.0,2.0,1149.33,11.0,Loyal Customers,1.0,At-Risk
5042,customer_4041,customer4041.gmail.com,Chennai,SMS,2024-03-26,32,Others,150.0,2.0,256.4,8.0,Loyal Customers,1.0,At-Risk
5043,customer_4042,customer4042.gmail.com,Delhi,Email,2022-01-30,23,M,243.0,4.0,1179.5700000000002,12.0,Loyal Customers,3.0,Loyal
5044,customer_4043,customer4043.gmail.com,Bengaluru,Organic,2022-04-10,44,F,238.0,2.0,1369.91,11.0,Loyal Customers,4.0,Potential
5045,customer_4044,customer4044.gmail.com,Pune,Google Search,2022-07-30,20,F,307.0,5.0,1547.61,13.0,Loyal Customers,0.0,High Value
5046,customer_4045,customer4045.gmail.com,Hyderabad,Email,2024-02-25,25,F,105.0,4.0,1618.73,14.0,champions,3.0,Loyal
5047,customer_4046,customer4046.gmail.com,Hyderabad,Organic,2024-07-04,26,M,46.0,4.0,1136.23,14.0,champions,3.0,Loyal
5048,customer_4047,customer4047.gmail.com,Bengaluru,Email,2023-03-20,54,F,283.0,3.0,737.62,10.0,Loyal Customers,3.0,Loyal
5049,customer_4048,customer4048.gmail.com,Bengaluru,Google Search,2024-01-14,40,M,,,,,,,No Purchase
5050,customer_4049,customer4049.gmail.com,Delhi,Paid Social,2024-03-12,35,F,288.0,3.0,2444.62,12.0,Loyal Customers,0.0,High Value
5051,customer_4050,customer4050.gmail.com,Pune,Email,2023-11-09,36,F,,,,,,,No Purchase
5052,customer_4051,customer4051.gmail.com,Chennai,Email,2024-12-08,33,M,17.0,3.0,517.31,11.0,Loyal Customers,3.0,Loyal
5053,customer_4052,customer4052.gmail.com,Mumbai,Organic,2023-08-22,57,M,511.0,2.0,988.56,9.0,At-Risk,4.0,Potential
5054,customer_4053,customer4053.gmail.com,Mumbai,SMS,2024-08-24,24,M,802.0,2.0,424.96,6.0,Hibernating,2.0,Lost
5055,customer_4054,customer4054.gmail.com,Bengaluru,Organic,2022-08-22,28,F,841.0,1.0,380.84,5.0,Hibernating,2.0,Lost
5056,customer_4055,customer4055.gmail.com,Bengaluru,SMS,2023-03-16,57,M,221.0,6.0,2561.83,13.0,Loyal Customers,0.0,High Value
5057,customer_4056,customer4056.gmail.com,Bengaluru,Google Search,2023-05-18,22,M,122.0,3.0,571.1600000000001,11.0,Loyal Customers,3.0,Loyal
5058,customer_4057,customer4057.gmail.com,Mumbai,Organic,2024-10-09,64,M,46.0,2.0,519.0,10.0,Loyal Customers,1.0,At-Risk
5059,customer_4058,customer4058.gmail.com,Hyderabad,Email,2023-09-22,30,M,365.0,4.0,1171.5,11.0,At-Risk,3.0,Loyal
5060,customer_4059,customer4059.gmail.com,Hyderabad,Google Search,2022-11-03,49,F,860.0,1.0,140.8,4.0,Hibernating,2.0,Lost
5061,customer_4060,customer4060.gmail.com,Mumbai,Organic,2023-07-17,59,F,,,,,,,No Purchase
5062,customer_4061,customer4061.gmail.com,Hyderabad,Paid Social,2023-02-04,36,M,109.0,2.0,700.69,10.0,Loyal Customers,1.0,At-Risk
5063,customer_4062,customer4062.gmail.com,Delhi,Google Search,2024-05-30,18,M,83.0,3.0,1198.31,13.0,champions,3.0,Loyal
5064,customer_4063,customer4063.gmail.com,Chennai,Paid Social,2024-09-07,25,M,545.0,2.0,931.71,9.0,At-Risk,4.0,Potential
5065,customer_4064,customer4064.gmail.com,Bengaluru,Organic,2022-10-23,34,M,334.0,2.0,374.29,8.0,Loyal Customers,1.0,At-Risk
5066,customer_4065,customer4065.gmail.com,Chennai,Organic,2024-06-22,22,F,,,,,,,No Purchase
5067,customer_4066,customer4066.gmail.com,Pune,Organic,2024-04-18,29,F,215.0,2.0,572.0,9.0,Loyal Customers,1.0,At-Risk
5068,customer_4067,customer4067.gmail.com,Pune,SMS,2022-02-28,58,F,79.0,3.0,1467.0,14.0,champions,3.0,Loyal
5069,customer_4068,customer4068.gmail.com,Hyderabad,Google Search,2024-02-07,57,F,208.0,3.0,1316.24,11.0,Loyal Customers,3.0,Loyal
5070,customer_4069,customer4069.gmail.com,Mumbai,Google Search,2023-06-20,44,F,632.0,4.0,2735.29,11.0,Cannot Lose Them,0.0,High Value
5071,customer_4070,customer4070.gmail.com,Chennai,Paid Social,2022-09-24,22,F,88.0,6.0,1399.72,15.0,champions,0.0,High Value
5072,customer_4071,customer4071.gmail.com,Delhi,Paid Social,2024-04-18,35,F,21.0,3.0,719.26,12.0,Loyal Customers,3.0,Loyal
5073,customer_4072,customer4072.gmail.com,Chennai,Paid Social,2024-01-11,63,M,19.0,2.0,377.23,10.0,Loyal Customers,1.0,At-Risk
5074,customer_4073,customer4073.gmail.com,Pune,Google Search,2023-10-01,23,F,531.0,1.0,221.95,5.0,At-Risk,2.0,Lost
5075,customer_4074,customer4074.gmail.com,Pune,Paid Social,2024-03-19,58,F,206.0,2.0,284.73,7.0,Loyal Customers,1.0,At-Risk
5076,customer_4075,customer4075.gmail.com,Hyderabad,Email,2024-02-11,24,F,580.0,1.0,187.78,5.0,At-Risk,2.0,Lost
5077,customer_4076,customer4076.gmail.com,Mumbai,Organic,2024-06-04,56,F,220.0,1.0,199.8,6.0,Hibernating,1.0,At-Risk
5078,customer_4077,customer4077.gmail.com,Pune,Paid Social,2023-09-30,63,M,,,,,,,No Purchase
5079,customer_4078,customer4078.gmail.com,Delhi,Email,2024-02-02,35,M,538.0,4.0,1217.57,11.0,At-Risk,4.0,Potential
5080,customer_4079,customer4079.gmail.com,Bengaluru,Paid Social,2023-06-15,51,M,85.0,2.0,564.37,10.0,Loyal Customers,1.0,At-Risk
5081,customer_4080,customer4080.gmail.com,Mumbai,Organic,2022-03-20,40,F,335.0,5.0,1295.9499999999998,12.0,Loyal Customers,3.0,Loyal
5082,customer_4081,customer4081.gmail.com,Chennai,Email,2022-08-25,44,F,97.0,3.0,788.67,11.0,Loyal Customers,3.0,Loyal
5083,customer_4082,customer4082.gmail.com,Bengaluru,Organic,2022-08-03,20,F,632.0,3.0,277.26,6.0,Hibernating,4.0,Potential
5084,customer_4083,customer4083.gmail.com,Chennai,SMS,2024-06-06,26,M,325.0,4.0,1663.51,13.0,Loyal Customers,3.0,Loyal
5085,customer_4084,customer4084.gmail.com,Bengaluru,Organic,2022-05-09,53,F,41.0,1.0,72.12,8.0,New Customers,1.0,At-Risk
5086,customer_4085,customer4085.gmail.com,Mumbai,Google Search,2022-01-17,51,M,228.0,7.0,1399.4,13.0,Loyal Customers,0.0,High Value
5087,customer_4086,customer4086.gmail.com,Delhi,Organic,2022-06-16,43,M,358.0,5.0,1999.84,13.0,Loyal Customers,0.0,High Value
5088,customer_4087,customer4087.gmail.com,Chennai,SMS,2022-02-26,61,M,,,,,,,No Purchase
5089,customer_4088,customer4088.gmail.com,Delhi,Paid Social,2023-06-22,51,M,203.0,5.0,2866.9,14.0,champions,0.0,High Value
5090,customer_4089,customer4089.gmail.com,Chennai,Google Search,2024-03-11,57,M,1060.0,1.0,38.11,4.0,Hibernating,2.0,Lost
5091,customer_4090,customer4090.gmail.com,Hyderabad,SMS,2023-08-29,32,F,,,,,,,No Purchase
5092,customer_4091,customer4091.gmail.com,Mumbai,Organic,2023-02-24,50,F,,,,,,,No Purchase
5093,customer_4092,customer4092.gmail.com,Mumbai,SMS,2022-01-21,21,F,2.0,2.0,802.73,11.0,Loyal Customers,1.0,At-Risk
5094,customer_4093,customer4093.gmail.com,Chennai,Paid Social,2023-02-25,47,M,73.0,3.0,599.93,12.0,Loyal Customers,3.0,Loyal
5095,customer_4094,customer4094.gmail.com,Hyderabad,Google Search,2024-10-28,33,F,252.0,1.0,1230.88,9.0,Potential Loyalists,1.0,At-Risk
5096,customer_4095,customer4095.gmail.com,Delhi,Email,2024-02-21,23,M,343.0,4.0,1817.93,13.0,Loyal Customers,0.0,High Value
5097,customer_4096,customer4096.gmail.com,Chennai,SMS,2022-03-26,44,F,812.0,3.0,563.48,7.0,Hibernating,2.0,Lost
5098,customer_4097,customer4097.gmail.com,Mumbai,SMS,2022-04-30,29,Others,824.0,2.0,926.9,8.0,Cannot Lose Them,2.0,Lost
5099,customer_4098,customer4098.gmail.com,Mumbai,Organic,2023-10-02,47,M,855.0,2.0,368.91,6.0,Hibernating,2.0,Lost
5100,customer_4099,customer4099.gmail.com,Chennai,Google Search,2024-06-29,49,M,,,,,,,No Purchase
5101,customer_4100,customer4100.gmail.com,Bengaluru,Email,2022-11-23,58,F,597.0,2.0,294.77,6.0,At-Risk,2.0,Lost
5102,customer_4101,customer4101.gmail.com,Bengaluru,SMS,2022-10-10,64,M,,,,,,,No Purchase
5103,customer_4102,customer4102.gmail.com,Delhi,Email,2022-10-18,41,F,272.0,2.0,964.85,10.0,Loyal Customers,1.0,At-Risk
5104,customer_4103,customer4103.gmail.com,Bengaluru,Email,2024-07-25,45,M,287.0,3.0,238.17,8.0,Loyal Customers,1.0,At-Risk
